lead_id,timestamp,channel,variant,device,time_spent_sec,converted,lead_quality_score,ad_spend_cpc
LD-22802,2026-06-09 13:06:30.561885303,Organic,Control,Desktop,17.8,0,0,0.0
LD-22803,2026-06-09 13:06:31.692777907,Email Direct,VarA_ShortForm,Mobile,22.4,0,0,0.0
LD-22804,2026-06-09 13:07:11.352036734,Paid Search,Control,Desktop,64.1,1,80,3.14
LD-22805,2026-06-09 13:07:21.915349702,Paid Social,VarB_Interactive,Mobile,18.6,0,0,2.16
LD-22806,2026-06-09 13:08:03.150924255,Paid Social,Control,Desktop,6.1,0,0,2.7
LD-22807,2026-06-09 13:10:37.775480391,Paid Social,Control,Mobile,30.0,0,0,2.75
LD-22808,2026-06-09 13:10:40.154457821,Paid Social,Control,Mobile,25.6,0,0,2.02
LD-22809,2026-06-09 13:12:08.377570773,Paid Social,Control,Mobile,51.8,0,0,2.3
LD-22810,2026-06-09 13:12:10.747444841,Organic,Control,Mobile,9.6,0,0,0.0
LD-22811,2026-06-09 13:13:37.005761779,Organic,VarB_Interactive,Desktop,11.8,0,0,0.0
LD-22812,2026-06-09 13:13:47.354535406,Organic,Control,Mobile,12.7,0,0,0.0
LD-22813,2026-06-09 13:14:30.345909897,Email Direct,VarB_Interactive,Mobile,12.4,0,0,0.0
LD-22814,2026-06-09 13:14:47.018639301,Paid Search,VarA_ShortForm,Mobile,28.7,0,0,3.04
LD-22815,2026-06-09 13:14:58.434504180,Paid Social,Control,Mobile,6.8,0,0,2.2
LD-22816,2026-06-09 13:16:06.677254451,Paid Social,VarB_Interactive,Mobile,4.0,0,0,1.3
LD-22817,2026-06-09 13:16:17.902400720,Email Direct,VarA_ShortForm,Desktop,7.7,0,0,0.0
LD-22818,2026-06-09 13:17:45.190068397,Organic,VarA_ShortForm,Desktop,12.0,0,0,0.0
LD-22819,2026-06-09 13:20:03.656858044,Paid Social,VarA_ShortForm,Mobile,3.6,0,0,2.59
LD-22820,2026-06-09 13:20:26.544929217,Paid Search,VarB_Interactive,Mobile,18.1,0,0,4.44
LD-22821,2026-06-09 13:20:53.440547633,Paid Search,VarB_Interactive,Mobile,7.3,0,0,2.47
LD-22822,2026-06-09 13:22:33.335259138,Paid Social,Control,Mobile,13.6,0,0,1.54
LD-22823,2026-06-09 13:23:23.411752453,Paid Search,VarA_ShortForm,Desktop,20.5,0,0,4.3
LD-22824,2026-06-09 13:24:00.568070760,Organic,VarB_Interactive,Desktop,11.4,0,0,0.0
LD-22825,2026-06-09 13:24:51.692547471,Paid Social,VarB_Interactive,Mobile,5.1,0,0,1.74
LD-22826,2026-06-09 13:24:57.537260333,Organic,VarB_Interactive,Desktop,11.1,0,0,0.0
LD-22827,2026-06-09 13:25:47.784458592,Paid Search,Control,Mobile,11.7,0,0,4.13
LD-22828,2026-06-09 13:25:58.580091739,Paid Search,VarB_Interactive,Mobile,14.3,0,0,2.57
LD-22829,2026-06-09 13:26:37.379492747,Paid Social,VarB_Interactive,Mobile,28.3,0,0,1.77
LD-22830,2026-06-09 13:28:19.658540618,Organic,Control,Desktop,25.3,0,0,0.0
LD-22831,2026-06-09 13:28:21.117548022,Paid Search,VarA_ShortForm,Mobile,24.9,1,82,3.03
LD-22832,2026-06-09 13:29:13.330302914,Email Direct,VarA_ShortForm,Mobile,24.9,1,66,0.0
LD-22833,2026-06-09 13:29:27.345457191,Paid Social,VarB_Interactive,Mobile,16.3,0,0,2.53
LD-22834,2026-06-09 13:29:30.512464965,Organic,VarA_ShortForm,Desktop,5.2,0,0,0.0
LD-22835,2026-06-09 13:31:20.664422051,Paid Search,Control,Mobile,6.9,0,0,4.13
LD-22836,2026-06-09 13:31:46.410984294,Paid Social,VarA_ShortForm,Mobile,7.2,0,0,2.42
LD-22837,2026-06-09 13:33:57.167351286,Paid Search,Control,Mobile,26.0,0,0,4.42
LD-22838,2026-06-09 13:34:40.985886160,Paid Search,VarA_ShortForm,Desktop,12.7,0,0,2.83
LD-22839,2026-06-09 13:35:27.294957830,Paid Social,Control,Mobile,5.1,0,0,1.38
LD-22840,2026-06-09 13:36:33.230083854,Paid Search,VarB_Interactive,Desktop,8.7,0,0,3.35
LD-22841,2026-06-09 13:36:36.316444781,Email Direct,VarB_Interactive,Mobile,3.2,0,0,0.0
LD-22842,2026-06-09 13:37:02.365290545,Email Direct,VarB_Interactive,Mobile,21.3,0,0,0.0
LD-22843,2026-06-09 13:37:37.738892021,Paid Search,VarA_ShortForm,Mobile,11.9,0,0,3.71
LD-22844,2026-06-09 13:39:02.562353334,Organic,VarA_ShortForm,Mobile,4.8,0,0,0.0
LD-22845,2026-06-09 13:39:04.146379831,Organic,VarB_Interactive,Mobile,16.3,0,0,0.0
LD-22846,2026-06-09 13:40:27.271558832,Organic,VarB_Interactive,Mobile,8.1,0,0,0.0
LD-22847,2026-06-09 13:41:10.087966516,Paid Social,VarB_Interactive,Mobile,38.8,1,84,2.11
LD-22848,2026-06-09 13:42:34.015377027,Paid Social,VarA_ShortForm,Desktop,30.5,1,88,2.46
LD-22849,2026-06-09 13:42:38.362683153,Paid Search,Control,Desktop,17.9,0,0,3.55
LD-22850,2026-06-09 13:42:45.727642583,Paid Search,VarA_ShortForm,Desktop,8.5,0,0,3.37
LD-22851,2026-06-09 13:43:35.862842505,Paid Social,Control,Mobile,23.9,0,0,1.23
LD-22852,2026-06-09 13:44:45.577344294,Paid Social,Control,Mobile,3.8,0,0,1.53
LD-22853,2026-06-09 13:45:12.989369985,Paid Social,Control,Desktop,10.0,0,0,2.42
LD-22854,2026-06-09 13:45:50.975923055,Paid Social,Control,Mobile,3.8,0,0,1.9
LD-22855,2026-06-09 13:47:37.751364877,Paid Search,VarA_ShortForm,Desktop,16.4,1,84,4.31
LD-22856,2026-06-09 13:49:29.429995151,Paid Social,VarB_Interactive,Mobile,26.6,0,0,1.76
LD-22857,2026-06-09 13:51:10.397707903,Paid Search,VarB_Interactive,Mobile,4.5,0,0,2.65
LD-22858,2026-06-09 13:52:29.452855760,Paid Social,VarA_ShortForm,Mobile,21.0,0,0,2.43
LD-22859,2026-06-09 13:55:21.893255145,Paid Search,VarB_Interactive,Mobile,24.5,0,0,3.81
LD-22860,2026-06-09 13:57:47.653900868,Paid Search,VarB_Interactive,Mobile,20.2,0,0,4.13
LD-22861,2026-06-09 13:58:59.521107279,Organic,Control,Mobile,27.6,0,0,0.0
LD-22862,2026-06-09 14:00:02.364206620,Paid Search,VarA_ShortForm,Desktop,16.5,0,0,3.91
LD-22863,2026-06-09 14:00:25.393079256,Paid Social,VarB_Interactive,Desktop,4.7,0,0,1.66
LD-22864,2026-06-09 14:01:02.030051950,Organic,Control,Desktop,10.2,0,0,0.0
LD-22865,2026-06-09 14:02:45.874160744,Paid Search,Control,Desktop,16.6,0,0,4.44
LD-22866,2026-06-09 14:03:00.817108175,Paid Social,Control,Mobile,16.8,0,0,2.23
LD-22867,2026-06-09 14:04:00.095260888,Paid Search,VarA_ShortForm,Desktop,31.0,0,0,4.14
LD-22868,2026-06-09 14:04:50.277858650,Paid Search,VarB_Interactive,Desktop,3.9,0,0,3.72
LD-22869,2026-06-09 14:04:53.404366065,Paid Social,VarA_ShortForm,Mobile,3.5,0,0,1.6
LD-22870,2026-06-09 14:05:45.485349915,Paid Social,VarA_ShortForm,Mobile,10.7,0,0,2.64
LD-22871,2026-06-09 14:06:18.072356580,Paid Search,VarB_Interactive,Desktop,30.8,0,0,2.5
LD-22872,2026-06-09 14:06:23.419713210,Paid Social,VarA_ShortForm,Mobile,3.1,0,0,1.88
LD-22873,2026-06-09 14:06:52.318845012,Paid Search,VarA_ShortForm,Desktop,10.6,0,0,3.34
LD-22874,2026-06-09 14:07:17.402594150,Organic,Control,Mobile,16.1,0,0,0.0
LD-22875,2026-06-09 14:08:00.302630983,Paid Social,VarB_Interactive,Mobile,24.4,0,0,2.71
LD-22876,2026-06-09 14:12:19.931284283,Paid Search,VarA_ShortForm,Mobile,5.1,0,0,3.86
LD-22877,2026-06-09 14:12:50.642956815,Email Direct,VarB_Interactive,Desktop,6.9,0,0,0.0
LD-22878,2026-06-09 14:15:16.806039896,Paid Search,VarA_ShortForm,Mobile,26.5,0,0,2.5
LD-22879,2026-06-09 14:17:17.253052030,Paid Search,Control,Desktop,10.7,0,0,4.23
LD-22880,2026-06-09 14:17:38.670819102,Paid Search,Control,Desktop,9.8,0,0,3.97
LD-22881,2026-06-09 14:18:34.925516513,Paid Social,VarB_Interactive,Mobile,53.8,1,95,1.97
LD-22882,2026-06-09 14:18:50.857051493,Paid Search,VarA_ShortForm,Mobile,4.3,0,0,3.8
LD-22883,2026-06-09 14:19:09.024781979,Paid Search,VarA_ShortForm,Mobile,4.6,0,0,2.92
LD-22884,2026-06-09 14:19:18.193663024,Paid Social,VarB_Interactive,Desktop,9.2,0,0,1.31
LD-22885,2026-06-09 14:20:29.984852346,Organic,Control,Mobile,18.2,0,0,0.0
LD-22886,2026-06-09 14:21:47.527501694,Paid Social,VarA_ShortForm,Mobile,17.9,0,0,2.39
LD-22887,2026-06-09 14:22:42.722582691,Paid Social,VarB_Interactive,Mobile,30.3,0,0,2.77
LD-22888,2026-06-09 14:23:38.362310261,Organic,Control,Desktop,3.8,0,0,0.0
LD-22889,2026-06-09 14:23:40.771975278,Paid Search,VarB_Interactive,Mobile,10.5,0,0,2.59
LD-22890,2026-06-09 14:23:44.226695963,Paid Search,Control,Desktop,4.7,0,0,3.61
LD-22891,2026-06-09 14:26:36.184243677,Organic,VarA_ShortForm,Mobile,33.6,0,0,0.0
LD-22892,2026-06-09 14:27:09.275026652,Paid Social,VarA_ShortForm,Mobile,10.4,0,0,2.82
LD-22893,2026-06-09 14:28:25.145785843,Paid Search,VarA_ShortForm,Desktop,4.1,0,0,3.84
LD-22894,2026-06-09 14:30:01.373305630,Paid Social,Control,Mobile,16.2,0,0,2.7
LD-22895,2026-06-09 14:30:42.740955761,Email Direct,VarA_ShortForm,Mobile,16.3,0,0,0.0
LD-22896,2026-06-09 14:30:44.116888868,Paid Search,VarB_Interactive,Mobile,16.5,0,0,3.53
LD-22897,2026-06-09 14:31:28.401397605,Paid Search,VarA_ShortForm,Mobile,3.4,0,0,4.41
LD-22898,2026-06-09 14:31:46.505517542,Paid Search,Control,Mobile,16.8,0,0,4.45
LD-22899,2026-06-09 14:32:38.939955401,Paid Social,Control,Mobile,3.0,0,0,1.61
LD-22900,2026-06-09 14:33:17.879080365,Paid Social,VarB_Interactive,Mobile,17.7,0,0,1.51
LD-22901,2026-06-09 14:35:08.339657340,Paid Search,VarA_ShortForm,Desktop,7.6,0,0,2.85
LD-22902,2026-06-09 14:35:09.449502818,Paid Social,VarA_ShortForm,Mobile,7.6,0,0,1.57
LD-22903,2026-06-09 14:37:18.747492003,Paid Social,VarB_Interactive,Mobile,22.9,0,0,2.38
LD-22904,2026-06-09 14:38:24.464172690,Paid Search,Control,Desktop,24.2,0,0,3.65
LD-22905,2026-06-09 14:40:02.841189373,Paid Social,VarB_Interactive,Mobile,3.8,0,0,2.39
LD-22906,2026-06-09 14:40:50.723060851,Paid Social,Control,Mobile,14.5,0,0,2.82
LD-22907,2026-06-09 14:42:53.481655582,Paid Social,VarA_ShortForm,Mobile,21.7,0,0,1.26
LD-22908,2026-06-09 14:43:37.618708833,Organic,VarA_ShortForm,Mobile,4.2,0,0,0.0
LD-22909,2026-06-09 14:44:02.406992856,Paid Search,VarB_Interactive,Desktop,11.0,0,0,4.14
LD-22910,2026-06-09 14:44:21.587355219,Paid Search,VarB_Interactive,Mobile,20.2,0,0,3.88
LD-22911,2026-06-09 14:44:37.949830996,Paid Social,VarA_ShortForm,Mobile,8.2,0,0,2.89
LD-22912,2026-06-09 14:44:58.666830333,Paid Social,Control,Mobile,16.4,0,0,2.22
LD-22913,2026-06-09 14:45:14.820163816,Organic,VarA_ShortForm,Desktop,9.0,0,0,0.0
LD-22914,2026-06-09 14:47:34.984362121,Paid Search,VarA_ShortForm,Mobile,3.6,0,0,3.05
LD-22915,2026-06-09 14:47:57.374259751,Paid Search,VarB_Interactive,Mobile,12.6,0,0,4.09
LD-22916,2026-06-09 14:48:43.466367379,Paid Social,Control,Desktop,17.4,0,0,1.63
LD-22917,2026-06-09 14:49:31.945121359,Organic,Control,Mobile,7.8,0,0,0.0
LD-22918,2026-06-09 14:52:27.435260083,Paid Social,Control,Mobile,15.7,0,0,2.77
LD-22919,2026-06-09 14:52:40.223726067,Email Direct,VarB_Interactive,Mobile,3.5,0,0,0.0
LD-22920,2026-06-09 14:53:12.066487815,Paid Search,VarA_ShortForm,Mobile,5.8,0,0,4.15
LD-22921,2026-06-09 14:53:40.691235255,Paid Social,VarA_ShortForm,Mobile,23.8,1,63,2.66
LD-22922,2026-06-09 14:53:50.305017319,Paid Search,VarA_ShortForm,Mobile,7.5,0,0,3.97
LD-22923,2026-06-09 14:54:48.740342433,Organic,VarB_Interactive,Mobile,4.7,0,0,0.0
LD-22924,2026-06-09 14:55:38.916444035,Paid Search,Control,Desktop,18.5,0,0,3.0
LD-22925,2026-06-09 14:55:47.367727490,Paid Social,VarB_Interactive,Mobile,39.4,1,87,1.56
LD-22926,2026-06-09 14:56:05.134573435,Paid Search,VarB_Interactive,Desktop,45.7,1,79,2.53
LD-22927,2026-06-09 14:56:05.674038782,Organic,VarA_ShortForm,Mobile,12.5,0,0,0.0
LD-22928,2026-06-09 14:56:21.279472967,Paid Social,Control,Mobile,7.0,0,0,2.52
LD-22929,2026-06-09 14:57:38.988436396,Organic,VarA_ShortForm,Desktop,6.3,0,0,0.0
LD-22930,2026-06-09 14:58:20.635413672,Paid Search,Control,Desktop,6.0,0,0,3.03
LD-22931,2026-06-09 14:59:22.061265399,Paid Search,VarB_Interactive,Mobile,16.3,0,0,3.58
LD-22932,2026-06-09 15:00:29.028802703,Paid Search,VarB_Interactive,Desktop,15.8,0,0,2.54
LD-22933,2026-06-09 15:02:34.392715091,Paid Social,Control,Mobile,46.8,0,0,1.92
LD-22934,2026-06-09 15:05:44.033681213,Paid Search,VarB_Interactive,Mobile,5.9,0,0,3.0
LD-22935,2026-06-09 15:06:15.150927122,Email Direct,Control,Desktop,4.9,0,0,0.0
LD-22936,2026-06-09 15:06:15.545443126,Paid Search,Control,Desktop,5.6,0,0,4.08
LD-22937,2026-06-09 15:07:14.103502816,Paid Social,Control,Mobile,13.1,0,0,1.63
LD-22938,2026-06-09 15:09:29.578456387,Paid Search,VarA_ShortForm,Mobile,5.7,0,0,2.72
LD-22939,2026-06-09 15:10:48.608097848,Paid Social,VarA_ShortForm,Mobile,7.9,0,0,2.6
LD-22940,2026-06-09 15:14:26.610061518,Paid Social,VarB_Interactive,Mobile,3.6,0,0,2.72
LD-22941,2026-06-09 15:14:42.039655070,Paid Search,VarA_ShortForm,Desktop,16.0,1,73,3.7
LD-22942,2026-06-09 15:16:23.672643917,Organic,VarB_Interactive,Desktop,47.3,1,77,0.0
LD-22943,2026-06-09 15:16:48.104952551,Email Direct,VarA_ShortForm,Desktop,4.6,0,0,0.0
LD-22944,2026-06-09 15:16:52.886454790,Paid Social,VarB_Interactive,Mobile,18.4,0,0,1.59
LD-22945,2026-06-09 15:18:45.171889623,Paid Social,VarA_ShortForm,Mobile,3.2,0,0,2.88
LD-22946,2026-06-09 15:18:54.643260307,Paid Search,VarA_ShortForm,Desktop,5.3,0,0,3.38
LD-22947,2026-06-09 15:19:14.328216172,Paid Social,VarA_ShortForm,Mobile,4.5,0,0,2.65
LD-22948,2026-06-09 15:19:24.766087795,Paid Social,Control,Mobile,5.4,0,0,2.1
LD-22949,2026-06-09 15:23:30.073362332,Paid Search,VarB_Interactive,Mobile,12.3,0,0,2.96
LD-22950,2026-06-09 15:27:52.484401081,Email Direct,VarA_ShortForm,Desktop,10.6,0,0,0.0
LD-22951,2026-06-09 15:28:03.475574508,Paid Search,VarA_ShortForm,Desktop,23.8,0,0,4.06
LD-22952,2026-06-09 15:28:10.335935028,Paid Search,VarA_ShortForm,Desktop,4.8,0,0,4.06
LD-22953,2026-06-09 15:28:22.813004842,Paid Social,Control,Mobile,14.7,0,0,2.51
LD-22954,2026-06-09 15:29:01.218890948,Paid Social,VarB_Interactive,Mobile,17.9,0,0,2.82
LD-22955,2026-06-09 15:29:34.291287100,Paid Search,Control,Mobile,5.0,0,0,2.96
LD-22956,2026-06-09 15:30:22.080933950,Paid Social,Control,Desktop,5.2,0,0,1.22
LD-22957,2026-06-09 15:30:45.422217490,Paid Search,VarA_ShortForm,Desktop,7.8,0,0,4.43
LD-22958,2026-06-09 15:30:59.975021607,Email Direct,VarB_Interactive,Mobile,9.4,0,0,0.0
LD-22959,2026-06-09 15:34:50.687438615,Paid Social,VarA_ShortForm,Mobile,10.7,0,0,1.55
LD-22960,2026-06-09 15:35:26.788921578,Email Direct,Control,Desktop,33.3,0,0,0.0
LD-22961,2026-06-09 15:36:49.857684697,Paid Search,VarA_ShortForm,Desktop,11.7,0,0,4.12
LD-22962,2026-06-09 15:39:06.894826188,Email Direct,VarB_Interactive,Desktop,5.6,0,0,0.0
LD-22963,2026-06-09 15:39:09.345382447,Email Direct,VarB_Interactive,Desktop,15.1,0,0,0.0
LD-22964,2026-06-09 15:41:24.044283788,Email Direct,VarA_ShortForm,Desktop,8.2,0,0,0.0
LD-22965,2026-06-09 15:42:41.959712606,Email Direct,Control,Desktop,13.8,0,0,0.0
LD-22966,2026-06-09 15:46:31.202766990,Paid Social,VarA_ShortForm,Mobile,6.8,0,0,1.32
LD-22967,2026-06-09 15:48:50.393998742,Paid Search,VarA_ShortForm,Desktop,4.9,0,0,4.24
LD-22968,2026-06-09 15:49:36.875737754,Email Direct,Control,Mobile,47.8,0,0,0.0
LD-22969,2026-06-09 15:50:23.056534793,Paid Search,VarB_Interactive,Desktop,13.7,0,0,4.49
LD-22970,2026-06-09 15:50:24.417315886,Paid Search,VarA_ShortForm,Desktop,13.0,0,0,3.35
LD-22971,2026-06-09 15:51:34.165709654,Organic,VarA_ShortForm,Mobile,11.8,0,0,0.0
LD-22972,2026-06-09 15:52:00.894488968,Paid Search,Control,Desktop,25.9,0,0,4.12
LD-22973,2026-06-09 15:55:05.731592126,Paid Search,Control,Mobile,8.2,0,0,2.75
LD-22974,2026-06-09 15:56:20.061883022,Paid Social,VarA_ShortForm,Mobile,4.2,0,0,2.78
LD-22975,2026-06-09 15:56:28.664326867,Organic,Control,Mobile,8.6,0,0,0.0
LD-22976,2026-06-09 15:56:35.442121000,Organic,VarB_Interactive,Desktop,7.7,0,0,0.0
LD-22977,2026-06-09 15:57:21.605840553,Paid Social,VarA_ShortForm,Mobile,12.6,0,0,2.15
LD-22978,2026-06-09 15:57:25.882351625,Paid Search,VarA_ShortForm,Desktop,26.3,0,0,4.48
LD-22979,2026-06-09 15:57:43.037654499,Paid Social,VarB_Interactive,Mobile,18.9,0,0,2.11
LD-22980,2026-06-09 15:58:22.111675588,Paid Social,VarA_ShortForm,Mobile,20.2,0,0,2.1
LD-22981,2026-06-09 15:59:10.338680713,Paid Search,VarA_ShortForm,Desktop,17.1,0,0,3.49
LD-22982,2026-06-09 15:59:49.761652557,Organic,Control,Mobile,18.6,0,0,0.0
LD-22983,2026-06-09 15:59:55.879977995,Paid Search,Control,Mobile,25.2,0,0,3.89
LD-22984,2026-06-09 16:01:05.906563480,Paid Search,Control,Desktop,5.2,0,0,2.57
LD-22985,2026-06-09 16:01:25.388066675,Paid Search,VarA_ShortForm,Desktop,13.1,0,0,4.26
LD-22986,2026-06-09 16:02:04.747176454,Organic,VarA_ShortForm,Mobile,6.1,0,0,0.0
LD-22987,2026-06-09 16:02:09.155498130,Paid Search,VarB_Interactive,Desktop,5.8,0,0,3.17
LD-22988,2026-06-09 16:02:58.667212738,Paid Social,Control,Mobile,5.9,0,0,1.45
LD-22989,2026-06-09 16:03:26.416595383,Organic,VarA_ShortForm,Desktop,14.5,0,0,0.0
LD-22990,2026-06-09 16:03:48.374274899,Paid Search,Control,Desktop,10.5,0,0,3.18
LD-22991,2026-06-09 16:05:08.850931746,Paid Search,VarB_Interactive,Desktop,30.3,0,0,2.52
LD-22992,2026-06-09 16:06:56.907795459,Paid Search,Control,Desktop,15.8,0,0,3.58
LD-22993,2026-06-09 16:11:17.666905159,Paid Social,Control,Mobile,12.9,0,0,2.31
LD-22994,2026-06-09 16:11:55.838080208,Paid Social,VarA_ShortForm,Desktop,20.6,0,0,2.72
LD-22995,2026-06-09 16:12:04.147439856,Email Direct,VarB_Interactive,Desktop,5.7,0,0,0.0
LD-22996,2026-06-09 16:12:30.033995900,Paid Search,Control,Mobile,13.5,0,0,3.56
LD-22997,2026-06-09 16:12:53.860799102,Email Direct,Control,Mobile,12.9,0,0,0.0
LD-22998,2026-06-09 16:13:08.649895534,Organic,VarA_ShortForm,Desktop,4.8,0,0,0.0
LD-22999,2026-06-09 16:13:32.366721985,Organic,VarA_ShortForm,Desktop,8.7,0,0,0.0
LD-23000,2026-06-09 16:15:22.448953120,Paid Social,VarA_ShortForm,Mobile,19.6,0,0,2.41
LD-23001,2026-06-09 16:16:20.252790996,Organic,VarB_Interactive,Desktop,24.8,0,0,0.0
LD-23002,2026-06-09 16:16:22.676815535,Organic,Control,Desktop,20.9,0,0,0.0
LD-23003,2026-06-09 16:16:32.230133847,Paid Social,VarA_ShortForm,Desktop,4.9,0,0,1.87
LD-23004,2026-06-09 16:16:41.482137601,Paid Search,Control,Mobile,5.1,0,0,3.39
LD-23005,2026-06-09 16:16:54.106618670,Organic,VarB_Interactive,Mobile,5.7,0,0,0.0
LD-23006,2026-06-09 16:17:56.789933706,Email Direct,VarA_ShortForm,Desktop,7.9,0,0,0.0
LD-23007,2026-06-09 16:20:01.447296062,Paid Search,Control,Desktop,9.2,0,0,3.2
LD-23008,2026-06-09 16:22:18.098785837,Organic,VarB_Interactive,Mobile,12.7,0,0,0.0
LD-23009,2026-06-09 16:22:50.220705677,Paid Search,VarB_Interactive,Desktop,5.8,0,0,3.06
LD-23010,2026-06-09 16:22:58.350056928,Paid Search,Control,Mobile,22.5,0,0,3.16
LD-23011,2026-06-09 16:23:00.640401015,Paid Search,VarA_ShortForm,Mobile,20.1,0,0,3.66
LD-23012,2026-06-09 16:23:47.240037712,Paid Search,VarB_Interactive,Desktop,5.5,0,0,3.61
LD-23013,2026-06-09 16:24:12.311636925,Paid Social,VarA_ShortForm,Mobile,19.3,0,0,1.7
LD-23014,2026-06-09 16:24:31.778943206,Paid Social,VarB_Interactive,Desktop,7.9,0,0,1.79
LD-23015,2026-06-09 16:25:05.433039213,Paid Social,VarB_Interactive,Mobile,14.7,0,0,1.99
LD-23016,2026-06-09 16:26:18.466390313,Paid Social,VarA_ShortForm,Mobile,8.6,0,0,1.38
LD-23017,2026-06-09 16:28:14.802281283,Email Direct,Control,Mobile,4.8,0,0,0.0
LD-23018,2026-06-09 16:29:58.370506524,Paid Search,Control,Desktop,5.9,0,0,3.34
LD-23019,2026-06-09 16:30:17.758026317,Organic,VarA_ShortForm,Desktop,3.1,0,0,0.0
LD-23020,2026-06-09 16:32:20.344924765,Email Direct,VarB_Interactive,Mobile,3.7,0,0,0.0
LD-23021,2026-06-09 16:32:23.588139022,Email Direct,VarA_ShortForm,Desktop,4.7,0,0,0.0
LD-23022,2026-06-09 16:34:52.085392016,Paid Social,VarB_Interactive,Desktop,25.9,0,0,2.76
LD-23023,2026-06-09 16:35:43.662525750,Organic,VarA_ShortForm,Mobile,7.9,0,0,0.0
LD-23024,2026-06-09 16:36:08.642692910,Paid Search,Control,Mobile,22.2,0,0,3.4
LD-23025,2026-06-09 16:36:14.933849452,Paid Search,VarB_Interactive,Desktop,11.0,0,0,4.26
LD-23026,2026-06-09 16:37:15.765952486,Email Direct,Control,Mobile,5.4,0,0,0.0
LD-23027,2026-06-09 16:37:36.888458276,Email Direct,VarB_Interactive,Desktop,11.3,0,0,0.0
LD-23028,2026-06-09 16:40:53.518488027,Paid Search,VarB_Interactive,Desktop,47.4,0,0,3.53
LD-23029,2026-06-09 16:42:00.563989270,Paid Social,Control,Mobile,10.9,0,0,1.29
LD-23030,2026-06-09 16:45:11.034568600,Paid Social,Control,Mobile,12.5,0,0,2.09
LD-23031,2026-06-09 16:45:16.946772883,Paid Social,VarB_Interactive,Mobile,42.5,0,0,2.07
LD-23032,2026-06-09 16:45:32.040511317,Paid Social,Control,Mobile,4.5,0,0,1.37
LD-23033,2026-06-09 16:46:11.970115415,Organic,VarA_ShortForm,Mobile,20.6,0,0,0.0
LD-23034,2026-06-09 16:47:27.321733615,Organic,VarA_ShortForm,Mobile,10.7,0,0,0.0
LD-23035,2026-06-09 16:47:34.288432251,Organic,VarB_Interactive,Desktop,3.9,0,0,0.0
LD-23036,2026-06-09 16:49:58.018846636,Paid Social,VarB_Interactive,Mobile,4.2,0,0,2.24
LD-23037,2026-06-09 16:51:17.207928441,Paid Search,Control,Mobile,10.0,0,0,2.68
LD-23038,2026-06-09 16:54:38.221816254,Paid Social,VarB_Interactive,Mobile,5.9,0,0,2.46
LD-23039,2026-06-09 16:56:39.684352997,Paid Social,VarB_Interactive,Mobile,25.9,0,0,1.84
LD-23040,2026-06-09 16:58:51.162734830,Paid Search,Control,Desktop,12.3,0,0,2.96
LD-23041,2026-06-09 16:59:05.212009750,Paid Social,VarB_Interactive,Mobile,6.2,0,0,2.35
LD-23042,2026-06-09 17:00:15.291599858,Paid Social,VarB_Interactive,Mobile,8.7,0,0,2.38
LD-23043,2026-06-09 17:00:51.076050137,Organic,Control,Desktop,8.9,0,0,0.0
LD-23044,2026-06-09 17:01:21.917734465,Paid Search,VarB_Interactive,Desktop,3.1,0,0,2.46
LD-23045,2026-06-09 17:05:45.110192703,Paid Social,VarB_Interactive,Mobile,4.4,0,0,1.84
LD-23046,2026-06-09 17:08:48.321738382,Paid Social,Control,Mobile,4.3,0,0,1.54
LD-23047,2026-06-09 17:08:56.821308388,Paid Search,VarB_Interactive,Desktop,17.4,0,0,3.41
LD-23048,2026-06-09 17:09:03.597911704,Paid Search,VarB_Interactive,Mobile,27.0,0,0,3.9
LD-23049,2026-06-09 17:09:44.416738820,Paid Search,Control,Mobile,6.7,0,0,3.47
LD-23050,2026-06-09 17:09:47.678700321,Paid Search,VarB_Interactive,Desktop,9.0,0,0,2.48
LD-23051,2026-06-09 17:10:00.397921065,Paid Search,Control,Mobile,27.6,0,0,3.98
LD-23052,2026-06-09 17:13:40.064014982,Organic,Control,Mobile,3.2,0,0,0.0
LD-23053,2026-06-09 17:15:46.576442528,Paid Search,Control,Mobile,5.3,0,0,2.57
LD-23054,2026-06-09 17:16:05.653715034,Email Direct,VarB_Interactive,Desktop,7.2,0,0,0.0
LD-23055,2026-06-09 17:16:36.218534699,Organic,VarB_Interactive,Mobile,3.6,0,0,0.0
LD-23056,2026-06-09 17:17:08.289674630,Paid Social,Control,Mobile,3.0,0,0,1.74
LD-23057,2026-06-09 17:18:13.916972818,Paid Search,VarA_ShortForm,Desktop,6.8,0,0,3.74
LD-23058,2026-06-09 17:18:26.986504158,Paid Social,VarA_ShortForm,Mobile,24.8,0,0,2.3
LD-23059,2026-06-09 17:20:08.100388626,Paid Search,Control,Mobile,21.9,0,0,3.26
LD-23060,2026-06-09 17:21:29.700975865,Paid Search,Control,Desktop,12.8,0,0,3.97
LD-23061,2026-06-09 17:21:42.239346475,Paid Social,Control,Mobile,8.5,0,0,2.68
LD-23062,2026-06-09 17:22:06.753297344,Paid Search,Control,Desktop,7.0,0,0,3.9
LD-23063,2026-06-09 17:25:09.052460076,Email Direct,Control,Desktop,35.9,0,0,0.0
LD-23064,2026-06-09 17:25:52.806168261,Paid Social,VarA_ShortForm,Mobile,9.0,0,0,2.81
